ano,curso,nota_final,modalidade,situacao
2020,Engenharia Mecânica - Bacharelado,432.95,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,432.72,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,432.21,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,431.37,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,430.97,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,430.57,-,Aguardando vaga
2020,Engenharia Mecânica - Bacharelado,430.12,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,428.4,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,427.54,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,426.01,L2/LB_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,425.07,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,424.74,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,422.9,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,421.94,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,419.59,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,419.26,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,413.9,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,412.34,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,411.74,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,410.25,L4/L6/LI_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,409.58,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,407.61,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,403.62,L4/L6/LI_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Metalúrgica - Bacharelado,579.13,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,577.26,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Metalúrgica - Bacharelado,575.75,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,553.35,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Metalúrgica - Bacharelado,519.88,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,518.24,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Metalúrgica - Bacharelado,508.52,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,499.04,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Metalúrgica - Bacharelado,495.24,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,488.76,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,483.61,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,482.65,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Metalúrgica - Bacharelado,480.55,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Metalúrgica - Bacharelado,478.59,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Metalúrgica - Bacharelado,476.26,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,474.21,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,467.29,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,466.59,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Metalúrgica - Bacharelado,462.67,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,459.88,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Metalúrgica - Bacharelado,451.85,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,450.41,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Metalúrgica - Bacharelado,448.07,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,446.38,L1/LB_EP,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,443.67,L3/L5/LI_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Metalúrgica - Bacharelado,439.59,L3/L5/LI_EP,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,439.4,AC/A0,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,435.76,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Metalúrgica - Bacharelado,418.09,L3/L5/LI_EP,Matriculado
2020,Engenharia Metalúrgica - Bacharelado,397.51,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,716.6,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,708.99,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,698.22,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,698.13,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,693.83,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,687.34,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,678.33,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,667.88,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,663.07,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,658.62,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,656.21,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,646.59,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,643.96,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,642.46,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,641.38,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Química - Bacharelado,637.9,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,636.53,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,636.31,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,635.28,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,634.01,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,633.86,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,632.49,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,632.32,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,629.74,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,629.44,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,626.26,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,624.63,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,623.72,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Química - Bacharelado,623.31,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,623.24,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Química - Bacharelado,623.13,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,620.53,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,619.59,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,618.57,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,614.07,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,612.9,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,612.15,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,610.5,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,609.93,AC/A0,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Química - Bacharelado,609.79,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,609.09,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,606.32,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,605.61,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,604.01,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,603.88,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,602.05,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,600.59,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,598.02,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,597.58,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,596.39,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,593.06,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,593.03,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,592.97,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,591.7,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,590.9,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,590.44,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,585.92,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,585.1,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,584.85,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,584.75,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,584.48,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,583.22,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,582.44,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,582.27,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,579.51,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,578.41,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,575.12,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,572.69,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,571.75,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,570.57,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,570.27,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,570.09,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,569.39,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,567.08,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,566.83,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,566.44,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,566.33,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,564.86,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,563.63,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,561.02,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,560.72,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,559.9,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,559.78,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,556.75,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,554.54,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,553.77,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,553.17,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,552.72,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,550.22,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,549.9,L1/LB_EP,Matriculado
2020,Engenharia Química - Bacharelado,549.27,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,545.1,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,542.7,L4/L6/LI_PPI,Matriculado
2020,Engenharia Química - Bacharelado,542.65,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,541.74,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,539.25,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,538.99,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,538.81,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,538.62,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,538.07,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,536.72,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,536.45,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,536.16,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,535.86,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,534.96,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,534.55,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,533.13,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,531.89,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,531.22,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,530.14,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,529.94,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,529.6,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,527.62,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,525.11,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,524.68,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,524.02,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,520.91,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,520.46,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,519.72,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,519.0,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,516.04,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,515.57,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,514.28,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,513.82,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,513.43,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,511.79,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,510.9,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,510.82,L1/LB_EP,Matriculado
2020,Engenharia Química - Bacharelado,510.36,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,509.68,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,508.74,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,507.79,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,507.18,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,506.83,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,506.61,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Química - Bacharelado,506.14,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Química - Bacharelado,506.08,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,505.57,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,504.65,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,503.61,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,503.26,L3/L5/LI_EP,Matriculado
2020,Engenharia Química - Bacharelado,500.92,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,499.8,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,498.04,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,496.86,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,496.13,L1/LB_EP,Matriculado
2020,Engenharia Química - Bacharelado,493.07,AC/A0,Matriculado
2020,Engenharia Química - Bacharelado,492.76,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,492.61,-,Não confirmou interesse em vaga
2020,Engenharia Química - Bacharelado,492.05,AC/A0,Matriculado
